"species","decimalLongitude","decimalLatitude","issues","countryCode","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","gbifID","references","basisOfRecord","year","month","day","eventDate","geodeticDatum","datasetName","catalogNumber"
"Achillea millefolium",-98.891667,19.523333,"cdc,cdround,gass84,typstativ,osiic,inmano","MX",1,"PRESENT",80,"UACh","1417932084",NA,"PRESERVED_SPECIMEN",1999,2,14,"1999-02-14","WGS84","Computarización de la base de datos del Banco Nacional de Germoplasma Vegetal-Fase 2","BANGEV-MAX-001-15"
"Achillea millefolium",-97.237999,32.862188,"cdc,incomis,inmafu","US",NA,"PRESENT",129,"BRIT","4102007008","https://sernecportal.org/portal/collections/individual/index.php?occid=16654877","PRESERVED_SPECIMEN",1999,4,8,"1999-04-08","WGS84",NA,"BRIT271183"
"Achillea millefolium",-92.041576,43.10745,"ambcol","US",NA,"PRESENT",197,"KU","176866433",NA,"PRESERVED_SPECIMEN",1999,6,29,"1999-06-29","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","324561"
"Achillea millefolium",-92.339224,44.51999,"cdc,ambcol","US",NA,"PRESENT",800,"MIN","2265369284","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=12035","PRESERVED_SPECIMEN",1999,6,5,"1999-06-05","WGS84",NA,"436920"
"Achillea millefolium",-118.770214,48.488889,"cdc,cdround,ambinst","US",NA,"PRESENT",805,"OSU","3820552081","https://oregonflora.org/collections/individual/index.php?occid=1033134","PRESERVED_SPECIMEN",1999,7,9,"1999-07-09","WGS84",NA,NA
"Achillea millefolium",-106.03095,38.435782,"cdc,cdround,ambinst","US",NA,"PRESENT",1000,"COLO","2573333995","https://botanydb.colorado.edu/collections/individual/index.php?occid=111796","PRESERVED_SPECIMEN",1999,7,30,"1999-07-30","WGS84",NA,"00403063"
"Achillea millefolium",-105.471038,37.638915,"cdc,cdround,ambinst","US",NA,"PRESENT",1000,"COLO","2573333705","https://botanydb.colorado.edu/collections/individual/index.php?occid=111801","PRESERVED_SPECIMEN",1999,7,8,"1999-07-08","WGS84",NA,"00408807"
"Achillea millefolium",-94.251564,45.933896,"cdc,ambcol","US",NA,"PRESENT",800,"MIN","2265462264","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=22134","PRESERVED_SPECIMEN",1999,7,13,"1999-07-13","WGS84",NA,"434985"
"Achillea millefolium",-95.201528,47.231973,"cdc,ambcol","US",NA,"PRESENT",1000,"MIN","2265462719","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=22158","PRESERVED_SPECIMEN",1999,7,23,"1999-07-23","WGS84",NA,"460527"
"Achillea millefolium",-107.187493,33.989455,"cdc,colmafu,inmafu","US",NA,"PRESENT",427,"UNM","2467784614","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=24176683","PRESERVED_SPECIMEN",1999,7,28,"1999-07-28","WGS84",NA,"UNM0116459"
"Achillea millefolium",-118.209444,48.553611,"cdc,cdround,gass84,ambinst","US",NA,"PRESENT",805,"OSU","3820601730","https://oregonflora.org/collections/individual/index.php?occid=3009740","PRESERVED_SPECIMEN",1999,7,11,"1999-07-11","WGS84",NA,NA
"Achillea millefolium",-107.1858,33.97858,"cdc,gass84,colmafu,inmafu","US",NA,"PRESENT",200,"UNM","1843835495","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4045729","PRESERVED_SPECIMEN",1999,7,31,"1999-07-31","WGS84",NA,"UNM0006748"
"Achillea millefolium",-93.7451218,58.6998631,"cdrep,cdround","CA",NA,"PRESENT",10,"WIN","1703302559","https://nansh.org/portal/collections/individual/index.php?occid=30461734","PRESERVED_SPECIMEN",1999,7,9,"1999-07-09","WGS84",NA,"79314"
"Achillea millefolium",-93.150734,58.6409117,"cdrep,cdround","CA",NA,"PRESENT",100,"WIN","2028084778","https://nansh.org/portal/collections/individual/index.php?occid=30462976","PRESERVED_SPECIMEN",1999,7,16,"1999-07-16","WGS84",NA,"80087"
"Achillea millefolium",-149.774007,61.165975,"cdc,incomis,inmafu","US",NA,"PRESENT",539,"UAAH","4079504368",NA,"PRESERVED_SPECIMEN",1999,7,23,"1999-07-23","WGS84",NA,"15971"
"Achillea millefolium",-114.6858,52.06,"osiic,colmano,inmafu","CA",1,"PRESENT",60,"University of Alberta Museums","883387356","https://search.museums.ualberta.ca/12-80462","PRESERVED_SPECIMEN",1999,7,30,"1999-07-30","WGS84","University of Alberta Vascular Plant Herbarium (ALTA-VP)","118913"
"Achillea millefolium",-113.6966,53.4685,"osiic,colmano,inmafu","CA",1,"PRESENT",100,"University of Alberta Museums","883387261","https://search.museums.ualberta.ca/12-80484","PRESERVED_SPECIMEN",1999,8,21,"1999-08-21","WGS84","University of Alberta Vascular Plant Herbarium (ALTA-VP)","118915"
"Achillea millefolium",-74.420988,45.548014,"colmafu,inmafu,diffown","CA",NA,"PRESENT",100,"Université de Montréal Biodiversity Centre","473317133",NA,"PRESERVED_SPECIMEN",1999,9,4,"1999-09-04","WGS84","Marie-Victorin Herbarium (MT)","MT00013169"
"Achillea millefolium",-97.2625,19.44167,"cdc,gass84,typstativ,osiic,incomis,inmafu","MX",1,"PRESENT",80,"IBUNAM","3308668390",NA,"PRESERVED_SPECIMEN",1999,9,23,"1999-09-23","WGS84","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","1112592"
"Achillea millefolium",-97.295833,19.408333,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX",1,"PRESENT",80,"IIB-UV","1418346104",NA,"PRESERVED_SPECIMEN",1999,9,23,"1999-09-23","WGS84","Base de datos computarizada del herbario CIB, Instituto de Investigaciones Biológicas, Universidad Veracruzana","CIB 12339"
"Achillea millefolium",-93.713829,44.884014,"cdc,ambcol","US",NA,"PRESENT",800,"MIN","2265439788","https://bellatlas.umn.edu:443/collections/individual/index.php?occid=184268","PRESERVED_SPECIMEN",1999,10,2,"1999-10-02","WGS84",NA,"427257"
"Achillea millefolium",-105.45,23.74722,"cdc,gass84,typstativ,osiic,incomis,inmafu","MX",1,"PRESENT",70,"IBUNAM","3308589082",NA,"PRESERVED_SPECIMEN",1999,10,NA,"1999-10","WGS84","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","1116012"
"Achillea millefolium",-100.288,25.19361,"cdc,gass84,typstativ,osiic,incomis,inmafu","MX",1,"PRESENT",50,"IBUNAM","3308602877",NA,"PRESERVED_SPECIMEN",1999,10,29,"1999-10-29","WGS84","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","997868"
"Achillea millefolium",-115.466667,31.033333,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX",1,"PRESENT",80,"FC-UABC","1893338676",NA,"PRESERVED_SPECIMEN",1998,3,29,"1998-03-29","WGS84","Flora (vascular) y fauna (aves) de los Parques Nacionales del estado de Baja California: Constitución de 1857 y Sierra San Pedro Mártir","10113"
"Achillea millefolium",-115.46667,31.03333,"cdc,elmms,gass84,typstativ,inmano","MX",NA,"PRESENT",80,"FC-UABC","2629932989",NA,"PRESERVED_SPECIMEN",1998,3,29,"1998-03-29","WGS84","Puntos de presencia en Baja California","10113"
"Achillea millefolium",-99.580903,39.628674,"ambcol","US",NA,"PRESENT",891,"KU","176866405",NA,"PRESERVED_SPECIMEN",1998,5,28,"1998-05-28","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","317561"
"Achillea millefolium",-98.112616,39.479562,"ambcol","US",NA,"PRESENT",75,"KU","176866932",NA,"PRESERVED_SPECIMEN",1998,5,27,"1998-05-27","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","319794"
"Achillea millefolium",-96.24291,39.064375,"ambcol","US",NA,"PRESENT",96,"KU","176866624",NA,"PRESERVED_SPECIMEN",1998,5,19,"1998-05-19","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","320318"
"Achillea millefolium",-117.574965,47.454852,"cdc,colmafu,inmafu","US",NA,"PRESENT",150,"EWU","4070144103",NA,"PRESERVED_SPECIMEN",1998,5,22,"1998-05-22","WGS84",NA,"10436"
"Achillea millefolium",-98.769898,38.481682,"ambcol","US",NA,"PRESENT",575,"KU","176866925",NA,"PRESERVED_SPECIMEN",1998,6,23,"1998-06-23","WGS84","R. L. McGregor Herbarium Vascular Plants Collection","324488"
"Achillea millefolium",-115.416667,30.95,"cdc,cdround,elmms,gass84,typstativ,osiic,incomis,inmafu,diffown","MX",1,"PRESENT",80,"CIBNOR","2629870791",NA,"PRESERVED_SPECIMEN",1998,6,27,"1998-06-27","WGS84","Puntos de presencia en Baja California","14184"
"Achillea millefolium",-121.096978,44.208246,"cdc,cdround,ambinst","US",NA,"PRESENT",201,"OSU","3820552271","https://oregonflora.org/collections/individual/index.php?occid=1037563","PRESERVED_SPECIMEN",1998,6,15,"1998-06-15","WGS84",NA,"OSC-V-064289"
"Achillea millefolium",-97.9983,20.015,"cdc,gass84,typstativ,osiic,incomis,inmafu","MX",1,"PRESENT",80,"IBUNAM","3308577096",NA,"PRESERVED_SPECIMEN",1998,6,4,"1998-06-04","WGS84","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","902533"
"Achillea millefolium",-115.489,31.0056,"cdc,gass84,typstativ,ambcol,inmafu,diffown","MX",NA,"PRESENT",80,"ASU","2629937296",NA,"PRESERVED_SPECIMEN",1998,6,27,"1998-06-27","WGS84","Puntos de presencia en Baja California","NO DISPONIBLE"
"Achillea millefolium",-117.131649,45.955028,"cdc,cdround,ambinst","US",NA,"PRESENT",201,"OSU","3820528232","https://oregonflora.org/collections/individual/index.php?occid=989018","PRESERVED_SPECIMEN",1998,6,NA,"1998-06","WGS84",NA,"OSC-V-064226"
"Achillea millefolium",-115.423889,30.955556,"cdc,cdround,elmms,gass84,typstativ,osiic,incomis,inmafu,diffown","MX",1,"PRESENT",80,"SDNHM","2629859667",NA,"PRESERVED_SPECIMEN",1998,6,27,"1998-06-27","WGS84","Puntos de presencia en Baja California","145340"
"Achillea millefolium",-97.998333,20.015,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX",4,"PRESENT",80,"FCB-BUAP","1895956104",NA,"PRESERVED_SPECIMEN",1998,6,4,"1998-06-04","WGS84","Actualización e incremento de la base de datos del Herbario de la Benemérita Universidad Autónoma de Puebla","9560"
"Achillea millefolium",-103.606667,20.775833,"cdc,cdround,elmms,gass84,typstativ,osiic,inmano","MX",1,"PRESENT",80,"CUCBA-UDG","4168834913",NA,"PRESERVED_SPECIMEN",1998,6,14,"1998-06-14","WGS84","La familia Asteraceae en México. Fase VI","147900"
"Achillea millefolium",-106.8512,42.1807,"cdc,ambinst","US",NA,"PRESENT",800,"COLO","2573347988","https://botanydb.colorado.edu/collections/individual/index.php?occid=130064","PRESERVED_SPECIMEN",1998,7,19,"1998-07-19","WGS84",NA,"01184001"
